state,county,city,city_size,white,black,native,asian,pacific,hispanic,diversity,population_total_population,race_diversity_score,population_summary_median_age,finance_median_household_income,unemployment_rate,unemployment_uer_male,unemployment_uer_female,unemployment_uer_with_children,unemployment_uer_disability,finance_median_earnings,finance_median_earnings_aggreculture,finance_median_earnings_construction,finance_median_earnings_manufacturing,finance_median_earnings_wholesale,finance_median_earnings_retail,finance_median_earnings_warehousing,finance_median_earnings_utilities,finance_median_earnings_information,finance_median_earnings_finance,finance_median_earnings_real_estate,finance_median_earnings_technical_services,finance_median_earnings_corporate_management,finance_median_earnings_administrative_management,finance_median_earnings_educational_services,finance_median_earnings_health_care,finance_median_earnings_arts_entertainment,finance_median_earnings_accomodation,finance_median_earnings_public_administration,finance_median_earnings_f,finance_median_earnings_aggreculture_f,finance_median_earnings_construction_f,finance_median_earnings_manufacturing_f,finance_median_earnings_wholesale_f,finance_median_earnings_retail_f,finance_median_earnings_warehousing_f,finance_median_earnings_utilities_f,finance_median_earnings_information_f,finance_median_earnings_finance_f,finance_median_earnings_real_estate_f,finance_median_earnings_technical_services_f,finance_median_earnings_corporate_management_f,finance_median_earnings_administrative_management_f,finance_median_earnings_educational_services_f,finance_median_earnings_health_care_f,finance_median_earnings_arts_entertainment_f,finance_median_earnings_accomodation_f,finance_median_earnings_public_administration_f,finance_median_earnings_m,finance_median_earnings_aggreculture_m,finance_median_earnings_construction_m,finance_median_earnings_manufacturing_m,finance_median_earnings_wholesale_m,finance_median_earnings_retail_m,finance_median_earnings_warehousing_m,finance_median_earnings_utilities_m,finance_median_earnings_information_m,finance_median_earnings_minance_m,finance_median_earnings_real_estate_m,finance_median_earnings_technical_services_m,finance_median_earnings_corporate_management_m,finance_median_earnings_administrative_management_m,finance_median_earnings_educational_services_m,finance_median_earnings_health_care_m,finance_median_earnings_arts_entertainment_m,finance_median_earnings_accomodation_m,finance_median_earnings_public_administration_m,children_num_of_children,children_percent_of_children_white,children_percent_of_children_black,children_percent_of_children_native,children_percent_of_children_asian,children_percent_of_children_pacific_islander,children_percent_of_children_hispanic,housing_total_housing_units,housing_occupied_housing_units_#,housing_occupied_housing_units_%,housing_vacant_housing_units,housing_units_in_structure_1-unit_detached,housing_units_in_structure_1-unit_attached,housing_units_in_structure_2_units,housing_units_in_structure_3_or_4_units,housing_units_in_structure_5_to_9_units,housing_units_in_structure_10_to_19_units,housing_units_in_structure_20_or_more_units,housing_units_in_structure_mobile_home,housing_units_in_structure_boat_rv_van_etc,housing_year_structure_built_built_2014_or_later,housing_year_structure_built_built_2010_to_2013,housing_year_structure_built_built_2000_to_2009,housing_year_structure_built_built_1990_to_1999,housing_year_structure_built_built_1980_to_1989,housing_year_structure_built_built_1970_to_1979,housing_year_structure_built_built_1960_to_1969,housing_year_structure_built_built_1950_to_1959,housing_year_structure_built_built_1940_to_1949,housing_year_structure_built_built_1939_or_earlier,housing_rooms_1_room,housing_rooms_2_rooms,housing_rooms_3_rooms,housing_rooms_4_rooms,housing_rooms_5_rooms,housing_rooms_6_rooms,housing_rooms_7_rooms,housing_rooms_8_rooms,housing_rooms_9_rooms_or_more,housing_bedrooms_0_bedroom,housing_bedrooms_1_bedroom,housing_bedrooms_2_bedrooms,housing_bedrooms_3_bedrooms,housing_bedrooms_4_bedrooms,housing_bedrooms_5_or_more_bedrooms,housing_year_householder_moved_into_unit_moved_in_2017_or_later,housing_year_householder_moved_into_unit_moved_in_2015_to_2016,housing_year_householder_moved_into_unit_moved_in_2010_to_2014,housing_year_householder_moved_into_unit_moved_in_2000_to_2009,housing_year_householder_moved_into_unit_moved_in_1990_to_1999,housing_year_householder_moved_into_unit_moved_in_1989_and_earlier,housing_vehicles_available_0_vehicles_available,housing_vehicles_available_1_vehicle_available,housing_vehicles_available_2_vehicles_available,housing_vehicles_available_3_or_more_vehicles_available,housing_house_heating_fuel_utility_gas,housing_house_heating_fuel_bottled_tank_or_lp_gas,housing_house_heating_fuel_electricity,housing_house_heating_fuel_fuel_oil_kerosene_etc,housing_house_heating_fuel_coal_or_coke,housing_house_heating_fuel_wood,housing_house_heating_fuel_solar_energy,housing_house_heating_fuel_other_fuel,housing_house_heating_fuel_0_fuel_used,housing_selected_characteristics_lacking_complete_plumbing_facilities,housing_selected_characteristics_lacking_complete_kitchen_facilities,housing_selected_characteristics_0_telephone_service_available,housing_occupants_per_room_1.00_or_less,housing_occupants_per_room_1.01_to_1.50,housing_occupants_per_room_1.51_or_more,housing_value_owner-occupied_units,housing_value_less_than_$50000,housing_value_$50000_to_$99999,housing_value_$100000_to_$149999,housing_value_$150000_to_$199999,housing_value_$200000_to_$299999,housing_value_$300000_to_$499999,housing_value_$500000_to_$999999,housing_value_$1000000_or_more,population_age_under_5_years,population_age_5_to_9_years,population_age_10_to_14_years,population_age_15_to_19_years,population_age_20_to_24_years,population_age_25_to_29_years,population_age_30_to_34_years,population_age_35_to_39_years,population_age_40_to_44_years,population_age_45_to_49_years,population_age_50_to_54_years,population_age_55_to_59_years,population_age_60_to_64_years,population_age_65_to_69_years,population_age_70_to_74_years,population_age_75_to_79_years,population_age_80_to_84_years,population_age_85_years_and_over,population_age_under_18_years,population_age_60_years_and_over,population_age_under_5_years_%,population_age_5_to_9_years_%,population_age_10_to_14_years_%,population_age_15_to_19_years_%,population_age_20_to_24_years_%,population_age_25_to_29_years_%,population_age_30_to_34_years_%,population_age_35_to_39_years_%,population_age_40_to_44_years_%,population_age_45_to_49_years_%,population_age_50_to_54_years_%,population_age_55_to_59_years_%,population_age_60_to_64_years_%,population_age_65_to_69_years_%,population_age_70_to_74_years_%,population_age_75_to_79_years_%,population_age_80_to_84_years_%,population_age_85_years_and_over_%,population_age_under_18_years_%,population_age_60_years_and_over_%,population_summary_sex_ratio,population_summary_age_dependency_ratio,population_summary_old-age_dependency_ratio,population_summary_child_dependency_ratio,race_white,race_black,race_native_american,race_asian,race_pacific_islander,race_some_other_race,race_hispanic
California,Alameda County,Alameda,size_med,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"78,522.00",53.92,40.6,"104,756.00",0.036,0.036,0.038,0.052,0.074,"62,484.00","59,196.00","63,000.00","67,381.00","57,765.00","37,992.00","63,977.00","123,778.00","84,931.00","108,690.00","75,490.00","96,664.00","84,625.00","51,726.00","56,909.00","55,891.00","37,273.00","19,954.00","81,689.00","56,808.00",null,"77,679.00","73,173.00","54,467.00","38,942.00","62,837.00","122,426.00","83,942.00","80,500.00","76,667.00","76,667.00","83,125.00","51,549.00","52,632.00","51,509.00","44,625.00","18,073.00","79,955.00","66,517.00","58,036.00","60,568.00","64,910.00","72,667.00","37,464.00","64,559.00","123,807.00","85,313.00","128,118.00","68,571.00","109,485.00",null,"51,902.00","62,010.00","64,611.00","36,307.00","20,260.00","91,389.00","15,952.00",0.418,0.085,0.002,0.24,0.002,0.184,"32,346.00","30,418.00",0.94,0.06,0.421,0.108,0.067,0.099,0.074,0.047,0.184,0.002,0,0.009,0.005,0.052,0.053,0.119,0.141,0.149,0.08,0.055,0.338,0.04,0.049,0.146,0.214,0.189,0.135,0.093,0.058,0.077,0.051,0.175,0.356,0.267,0.12,0.031,0.094,0.137,0.27,0.24,0.12,0.139,0.081,0.393,0.365,0.161,0.688,0.014,0.268,0.001,0,0.002,0.002,0.001,0.025,0.006,0.013,0.013,0.956,0.025,0.02,"14,588.00",0.005,0.005,0.007,0.006,0.014,0.06,0.582,0.32,"4,689.00","4,570.00","4,465.00","3,181.00","3,671.00","5,778.00","6,267.00","5,761.00","6,170.00","6,042.00","4,904.00","5,162.00","5,503.00","4,211.00","3,442.00","1,731.00","1,453.00","1,522.00","15,956.00","17,862.00",0.06,0.058,0.057,0.041,0.047,0.074,0.08,0.073,0.079,0.077,0.062,0.066,0.07,0.054,0.044,0.022,0.019,0.019,0.203,0.227,94.9,56.4,24.6,31.8,0.482,0.074,0.005,0.303,0.003,0.051,0.128
California,Alameda County,Berkeley,size_lrg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"141,289.00",44.765,31.9,"87,214.00",0.051,0.049,0.047,0.038,0.093,"47,829.00","31,964.00","60,938.00","74,083.00","61,591.00","26,934.00","54,647.00","111,625.00","78,731.00","90,625.00","58,879.00","81,093.00","147,708.00","31,706.00","40,761.00","54,975.00","23,324.00","16,175.00","78,673.00","40,769.00","22,361.00","70,577.00","53,750.00","53,836.00","25,107.00","51,706.00","110,375.00","57,273.00","71,824.00","49,583.00","60,513.00","73,194.00","30,147.00","40,247.00","50,017.00","21,347.00","14,419.00","76,078.00","55,565.00","84,000.00","60,553.00","87,117.00","64,102.00","29,399.00","61,154.00","116,250.00","85,625.00","95,507.00","65,865.00","95,372.00","181,442.00","38,155.00","35,465.00","76,463.00","27,259.00","22,597.00","86,100.00","19,906.00",0.533,0.089,0.006,0.109,0.001,0.179,"56,524.00","52,796.00",0.934,0.066,0.425,0.042,0.083,0.107,0.096,0.092,0.152,0.002,0,0.009,0.009,0.047,0.034,0.056,0.086,0.099,0.097,0.086,0.477,0.065,0.08,0.177,0.197,0.148,0.12,0.084,0.057,0.07,0.083,0.224,0.349,0.207,0.1,0.037,0.133,0.147,0.254,0.185,0.119,0.162,0.181,0.437,0.288,0.093,0.724,0.012,0.222,0.001,0,0.002,0.005,0.003,0.031,0.009,0.014,0.022,0.956,0.024,0.02,"22,974.00",0.011,0.007,0.007,0.005,0.011,0.06,0.415,0.483,"5,706.00","5,265.00","5,605.00","14,980.00","20,037.00","14,533.00","10,646.00","8,361.00","8,179.00","7,534.00","6,651.00","6,995.00","6,994.00","7,003.00","5,797.00","3,138.00","1,959.00","1,906.00","20,332.00","26,797.00",0.04,0.037,0.04,0.106,0.142,0.103,0.075,0.059,0.058,0.053,0.047,0.05,0.05,0.05,0.041,0.022,0.014,0.013,0.144,0.19,97.8,39.7,19.6,20.1,0.575,0.072,0.006,0.221,0.005,0.043,0.119
California,Alameda County,Fremont,size_lrg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"356,108.00",78.374,38.2,"128,082.00",0.036,0.033,0.037,0.032,0.097,"64,598.00","52,188.00","56,743.00","80,047.00","60,039.00","36,994.00","57,553.00","97,500.00","119,607.00","85,289.00","57,003.00","108,898.00","133,800.00","44,453.00","53,734.00","55,176.00","21,016.00","28,750.00","73,392.00","53,382.00","22,337.00","51,364.00","69,109.00","55,647.00","30,994.00","54,427.00","85,893.00","96,296.00","67,865.00","61,490.00","89,112.00","76,763.00","39,784.00","51,630.00","52,521.00","16,948.00","26,031.00","64,085.00","77,391.00","77,563.00","57,280.00","86,767.00","63,483.00","41,392.00","58,335.00","102,232.00","130,764.00","103,859.00","53,626.00","122,694.00","164,196.00","48,506.00","60,101.00","65,629.00","25,539.00","30,805.00","81,442.00","77,723.00",0.178,0.03,0.003,0.543,0.013,0.219,"116,175.00","111,126.00",0.957,0.043,0.6,0.131,0.005,0.031,0.032,0.03,0.153,0.016,0,0.015,0.015,0.054,0.122,0.24,0.259,0.172,0.093,0.012,0.018,0.019,0.067,0.136,0.206,0.169,0.175,0.109,0.066,0.052,0.02,0.103,0.217,0.356,0.253,0.051,0.103,0.141,0.279,0.22,0.125,0.132,0.045,0.218,0.426,0.311,0.774,0.013,0.197,0.001,0,0.002,0.003,0.001,0.008,0.001,0.009,0.01,0.893,0.077,0.029,"69,712.00",0.008,0.01,0.013,0.008,0.014,0.071,0.552,0.325,"20,767.00","22,992.00","21,394.00","19,056.00","17,828.00","27,125.00","30,480.00","28,624.00","28,023.00","24,497.00","24,705.00","23,629.00","19,222.00","16,162.00","10,492.00","8,280.00","6,318.00","6,514.00","77,819.00","66,988.00",0.058,0.065,0.06,0.054,0.05,0.076,0.086,0.08,0.079,0.069,0.069,0.066,0.054,0.045,0.029,0.023,0.018,0.018,0.219,0.188,100.8,54.5,20.7,33.8,0.242,0.035,0.005,0.547,0.01,0.107,0.173
California,Alameda County,Hayward,size_lrg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"395,777.00",68.318,38,"86,220.00",0.048,0.046,0.046,0.047,0.097,"45,927.00","25,877.00","51,601.00","49,369.00","46,056.00","30,750.00","52,727.00","92,850.00","72,978.00","68,121.00","45,437.00","77,306.00","81,143.00","38,279.00","49,312.00","48,607.00","29,412.00","25,968.00","73,952.00","41,513.00","16,824.00","51,667.00","42,366.00","40,657.00","28,956.00","48,696.00","85,286.00","63,160.00","54,403.00","46,627.00","49,798.00","66,875.00","35,000.00","47,614.00","47,230.00","22,319.00","23,612.00","64,870.00","50,285.00","26,713.00","51,593.00","52,997.00","47,423.00","32,267.00","53,515.00","99,401.00","76,258.00","85,179.00","44,808.00","85,651.00","82,286.00","40,141.00","53,727.00","52,109.00","31,318.00","28,676.00","81,588.00","83,315.00",0.356,0.087,0.01,0.23,0.012,0.47,"133,001.00","127,598.00",0.959,0.041,0.585,0.094,0.018,0.043,0.037,0.043,0.15,0.029,0.001,0.01,0.011,0.057,0.081,0.121,0.16,0.137,0.255,0.103,0.066,0.023,0.044,0.138,0.224,0.199,0.174,0.09,0.058,0.05,0.027,0.12,0.306,0.379,0.139,0.03,0.08,0.139,0.282,0.248,0.124,0.127,0.058,0.277,0.374,0.29,0.731,0.015,0.224,0.001,0,0.007,0.004,0.001,0.017,0.004,0.008,0.014,0.895,0.071,0.034,"72,118.00",0.016,0.017,0.01,0.012,0.029,0.217,0.623,0.075,"23,646.00","23,028.00","22,894.00","21,870.00","25,208.00","31,291.00","31,855.00","29,928.00","25,292.00","26,985.00","26,893.00","28,007.00","25,214.00","18,102.00","12,826.00","8,993.00","5,956.00","7,789.00","83,604.00","78,880.00",0.06,0.058,0.058,0.055,0.064,0.079,0.08,0.076,0.064,0.068,0.068,0.071,0.064,0.046,0.032,0.023,0.015,0.02,0.211,0.199,97.1,53.1,20.8,32.3,0.403,0.098,0.009,0.276,0.014,0.133,0.339
California,Alameda County,Livermore-Pleasanton,size_lrg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"236,745.00",44.764,39.8,"143,304.00",0.032,0.024,0.036,0.034,0.113,"80,281.00","54,447.00","75,649.00","124,627.00","65,571.00","42,620.00","74,763.00","120,721.00","116,053.00","112,762.00","80,406.00","119,726.00","105,423.00","50,815.00","60,839.00","68,470.00","31,315.00","21,828.00","97,551.00","57,178.00","53,770.00","68,899.00","89,828.00","50,920.00","33,900.00","63,594.00","115,465.00","89,432.00","84,989.00","75,391.00","81,885.00","100,625.00","43,163.00","53,933.00","56,347.00","15,451.00","16,821.00","73,175.00","99,766.00","78,750.00","76,297.00","136,288.00","81,533.00","53,266.00","85,009.00","125,708.00","143,542.00","149,571.00","86,442.00","135,751.00","122,500.00","54,846.00","69,901.00","105,256.00","41,895.00","25,301.00","118,636.00","58,044.00",0.515,0.023,0.002,0.317,0.003,0.179,"85,673.00","82,414.00",0.962,0.038,0.658,0.11,0.011,0.031,0.037,0.035,0.108,0.009,0.001,0.049,0.044,0.163,0.169,0.148,0.169,0.164,0.058,0.015,0.021,0.013,0.028,0.071,0.136,0.17,0.18,0.143,0.126,0.133,0.014,0.086,0.192,0.331,0.289,0.088,0.104,0.15,0.259,0.249,0.131,0.106,0.038,0.234,0.437,0.291,0.733,0.015,0.234,0.002,0,0.003,0.008,0.001,0.005,0.002,0.006,0.008,0.971,0.021,0.008,"57,703.00",0.008,0.007,0.007,0.003,0.009,0.057,0.572,0.337,"14,518.00","16,348.00","17,932.00","13,156.00","9,549.00","13,140.00","16,482.00","17,811.00","18,481.00","18,659.00","18,828.00","17,025.00","14,058.00","9,842.00","7,892.00","5,635.00","3,744.00","3,645.00","58,071.00","44,816.00",0.061,0.069,0.076,0.056,0.04,0.056,0.07,0.075,0.078,0.079,0.08,0.072,0.059,0.042,0.033,0.024,0.016,0.015,0.245,0.189,96,60.1,20.8,39.3,0.596,0.023,0.004,0.29,0.005,0.026,0.135
California,Alameda County,Oakland,size_lrg,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"448,313.00",69.186,36.7,"76,114.00",0.059,0.057,0.054,0.051,0.14,"47,038.00","22,165.00","37,384.00","46,241.00","40,190.00","28,804.00","45,553.00","102,500.00","85,271.00","92,872.00","52,447.00","88,658.00","87,667.00","30,916.00","49,880.00","47,984.00","34,610.00","24,203.00","73,068.00","44,375.00","21,717.00","54,031.00","36,461.00","37,716.00","25,900.00","44,201.00","106,726.00","72,420.00","66,611.00","52,241.00","66,481.00","77,023.00","27,067.00","46,931.00","43,779.00","33,535.00","19,852.00","69,160.00","49,904.00","22,896.00","35,848.00","52,689.00","40,640.00","31,381.00","45,798.00","99,245.00","97,893.00","127,262.00","52,491.00","103,007.00","126,875.00","31,987.00","53,415.00","58,045.00","36,935.00","29,529.00","85,500.00","87,965.00",0.288,0.218,0.013,0.091,0.005,0.404,"184,377.00","172,825.00",0.937,0.063,0.42,0.052,0.062,0.105,0.071,0.07,0.216,0.004,0,0.009,0.011,0.069,0.057,0.066,0.098,0.11,0.11,0.101,0.37,0.074,0.081,0.174,0.201,0.174,0.125,0.07,0.044,0.057,0.086,0.238,0.319,0.244,0.086,0.026,0.094,0.146,0.311,0.232,0.104,0.112,0.155,0.411,0.293,0.141,0.631,0.013,0.305,0.001,0,0.003,0.003,0.003,0.04,0.006,0.012,0.018,0.918,0.044,0.038,"71,796.00",0.013,0.007,0.01,0.011,0.052,0.205,0.444,0.258,"27,523.00","23,077.00","24,480.00","21,822.00","24,835.00","44,573.00","43,849.00","38,389.00","33,211.00","30,146.00","27,182.00","26,013.00","23,539.00","21,353.00","14,857.00","9,305.00","6,737.00","7,422.00","88,245.00","83,213.00",0.061,0.051,0.055,0.049,0.055,0.099,0.098,0.086,0.074,0.067,0.061,0.058,0.053,0.048,0.033,0.021,0.015,0.017,0.197,0.186,93.6,49.2,19.9,29.4,0.367,0.23,0.009,0.159,0.005,0.161,0.26
California,El Dorado County,North El Dorado,size_small,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"33,151.00",12.049,48.5,"80,197.00",0.054,0.053,0.054,0.014,0.166,"45,594.00","29,934.00","50,661.00","47,792.00","63,783.00","16,625.00","59,167.00","106,648.00","60,329.00","64,844.00","41,183.00","78,580.00",null,"14,864.00","47,358.00","45,849.00","40,987.00","11,813.00","70,677.00","41,132.00","22,188.00","49,596.00","48,589.00","50,972.00","14,648.00","21,053.00","89,219.00","22,260.00","53,164.00","51,484.00","61,804.00",null,"26,818.00","45,748.00","45,030.00","10,469.00","11,920.00","51,164.00","50,459.00","36,719.00","50,761.00","46,250.00","67,500.00","16,906.00","68,833.00","107,216.00","63,480.00","114,922.00","40,300.00","83,364.00",null,"12,409.00","62,917.00","52,011.00","50,694.00","11,744.00","82,500.00",null,null,null,null,null,null,null,"14,207.00","12,591.00",0.886,0.114,0.886,0.009,0.007,0.002,0.002,0.001,0.005,0.081,0.006,0.003,0.004,0.127,0.193,0.249,0.199,0.083,0.061,0.043,0.037,0.025,0.021,0.069,0.148,0.248,0.194,0.114,0.095,0.086,0.027,0.072,0.247,0.52,0.113,0.02,0.081,0.102,0.244,0.244,0.207,0.123,0.018,0.198,0.395,0.389,0.073,0.496,0.142,0.008,0,0.247,0.005,0.03,0,0.001,0.004,0.02,0.965,0.025,0.01,"10,433.00",0.044,0.014,0.029,0.027,0.176,0.394,0.289,0.027,"1,423.00","1,950.00","1,951.00","2,025.00","1,215.00","1,273.00","1,636.00","2,282.00","1,449.00","2,052.00","2,372.00","3,169.00","3,250.00","2,974.00","1,561.00","1,192.00",740,637,"6,431.00","10,354.00",0.043,0.059,0.059,0.061,0.037,0.038,0.049,0.069,0.044,0.062,0.072,0.096,0.098,0.09,0.047,0.036,0.022,0.019,0.194,0.312,102.4,69,36.2,32.8,0.927,0.005,0.013,0.016,0,0.012,0.081
California,El Dorado County,Placerville,size_small,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16,748.00",18.489,47.9,"62,050.00",0.062,0.082,0.055,0.016,0.229,"37,622.00","73,750.00","42,431.00","36,645.00","67,679.00","20,694.00","32,226.00","55,515.00","17,061.00","51,875.00","21,845.00","82,750.00",null,"39,208.00","41,843.00","41,330.00","45,257.00","15,924.00","60,280.00","30,766.00",null,"37,596.00","25,865.00",null,"15,795.00","31,422.00",null,null,"39,102.00",null,"39,542.00",null,"37,792.00","37,340.00","36,538.00","45,441.00","14,139.00","47,202.00","44,805.00","73,750.00","43,500.00","43,083.00","63,922.00","37,755.00","32,837.00","67,656.00","17,264.00","91,708.00",null,"84,250.00",null,"45,885.00","48,173.00","70,917.00","34,554.00","20,726.00","102,596.00",null,null,null,null,null,null,null,"7,174.00","6,665.00",0.929,0.071,0.717,0.022,0.023,0.077,0.019,0.026,0.04,0.074,0.002,0.015,0.021,0.133,0.118,0.157,0.197,0.093,0.113,0.055,0.099,0.03,0.026,0.08,0.171,0.228,0.205,0.13,0.057,0.073,0.03,0.08,0.335,0.443,0.107,0.005,0.068,0.18,0.294,0.214,0.121,0.122,0.076,0.288,0.343,0.293,0.115,0.425,0.236,0.027,0,0.139,0.006,0.047,0.006,0.007,0.013,0.032,0.976,0.018,0.005,"4,488.00",0.05,0.015,0.009,0.036,0.193,0.431,0.253,0.014,805,725,756,886,961,"1,063.00",996,734,848,943,"1,392.00","1,448.00","1,173.00","1,602.00",917,605,450,444,"2,959.00","5,191.00",0.048,0.043,0.045,0.053,0.057,0.063,0.059,0.044,0.051,0.056,0.083,0.086,0.07,0.096,0.055,0.036,0.027,0.027,0.177,0.31,90.8,71.4,41.1,30.3,0.917,0.006,0.007,0.025,0,0.026,0.144
California,El Dorado County,South El Dorado,size_lrg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"108,499.00",18.627,46.7,"97,518.00",0.05,0.059,0.038,0.027,0.148,"55,655.00","49,583.00","60,910.00","102,993.00","72,194.00","25,422.00","71,467.00","105,000.00","75,338.00","91,181.00","76,239.00","103,132.00","100,625.00","39,688.00","52,219.00","57,827.00","17,407.00","11,664.00","80,025.00","44,281.00","43,698.00","41,146.00","95,083.00","31,500.00","24,063.00","83,910.00","110,523.00","39,934.00","75,430.00","53,500.00","53,855.00","44,327.00","37,337.00","49,188.00","53,434.00","14,000.00","11,076.00","60,929.00","70,269.00","61,500.00","63,997.00","105,360.00","96,630.00","27,488.00","69,629.00","103,973.00","89,678.00","114,191.00","91,335.00","127,653.00",null,"41,379.00","51,563.00","82,500.00","24,286.00","12,468.00","93,577.00","23,267.00",0.812,0.007,0.007,0.056,0.004,0.175,"43,255.00","39,634.00",0.916,0.084,0.834,0.026,0.003,0.022,0.016,0.016,0.029,0.054,0.001,0.026,0.016,0.228,0.222,0.219,0.172,0.057,0.027,0.013,0.019,0.008,0.013,0.048,0.116,0.173,0.192,0.175,0.121,0.153,0.008,0.047,0.193,0.416,0.266,0.07,0.1,0.124,0.236,0.274,0.165,0.102,0.037,0.202,0.424,0.337,0.295,0.278,0.267,0.005,0,0.114,0.016,0.021,0.004,0.002,0.004,0.012,0.985,0.01,0.004,"32,521.00",0.02,0.017,0.02,0.023,0.087,0.334,0.454,0.044,"4,792.00","6,161.00","7,707.00","6,882.00","4,983.00","4,581.00","4,493.00","6,018.00","5,756.00","7,798.00","8,297.00","9,657.00","8,502.00","7,693.00","6,024.00","4,087.00","2,498.00","2,570.00","23,276.00","31,374.00",0.044,0.057,0.071,0.063,0.046,0.042,0.041,0.055,0.053,0.072,0.076,0.089,0.078,0.071,0.056,0.038,0.023,0.024,0.215,0.289,96,74,36.7,37.3,0.865,0.009,0.008,0.055,0.004,0.015,0.107
California,El Dorado County,South Lake Tahoe,size_small,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"30,165.00",30.348,38.8,"57,715.00",0.065,0.054,0.073,0.074,0.142,"32,996.00","27,275.00","41,050.00","42,697.00","12,301.00","28,266.00","41,128.00","65,250.00","40,391.00","64,087.00","41,957.00","60,760.00",null,"31,774.00","50,543.00","48,598.00","32,285.00","22,471.00","54,595.00","31,343.00","14,564.00","-2,500","19,958.00",null,"28,750.00","40,568.00","51,786.00",null,"54,022.00","42,102.00","38,496.00",null,"32,805.00","47,056.00","46,611.00","32,031.00","20,993.00","52,581.00","34,793.00","27,721.00","41,200.00","44,912.00","12,174.00","27,500.00","46,250.00","67,417.00","40,391.00","63,462.00","41,000.00","61,479.00",null,"31,223.00","62,644.00","57,102.00","32,338.00","25,505.00","61,118.00",null,null,null,null,null,null,null,"25,697.00","12,084.00",0.47,0.53,0.714,0.027,0.042,0.062,0.043,0.032,0.047,0.032,0,0.008,0.007,0.078,0.084,0.101,0.317,0.219,0.127,0.041,0.018,0.034,0.039,0.094,0.241,0.252,0.179,0.085,0.041,0.036,0.038,0.107,0.29,0.4,0.133,0.031,0.131,0.182,0.236,0.199,0.161,0.092,0.065,0.324,0.423,0.187,0.844,0.019,0.109,0,0,0.026,0,0,0.003,0.002,0.004,0.033,0.952,0.039,0.009,"6,308.00",0.04,0.009,0.007,0.028,0.088,0.459,0.326,0.043,"1,650.00","1,357.00","1,369.00","1,479.00","2,458.00","2,444.00","2,584.00","2,262.00","1,751.00","1,567.00","1,761.00","2,220.00","2,687.00","1,901.00","1,171.00",684,456,364,"5,256.00","7,263.00",0.055,0.045,0.045,0.049,0.081,0.081,0.086,0.075,0.058,0.052,0.058,0.074,0.089,0.063,0.039,0.023,0.015,0.012,0.174,0.241,113.6,48.4,22.5,25.8,0.84,0.009,0.005,0.054,0.001,0.05,0.247
California,Los Angeles County,Agoura Hills-Malibu,size_med,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"65,601.00",20.829,45.5,"129,616.00",0.041,0.039,0.04,0.025,0.044,"62,654.00","95,483.00","76,167.00","87,117.00","83,843.00","26,397.00","43,359.00","86,923.00","105,214.00","123,619.00","67,411.00","88,551.00","68,385.00","34,531.00","51,806.00","60,688.00","35,491.00","21,796.00","88,109.00","44,398.00","86,932.00","38,889.00","59,471.00","64,375.00","18,148.00","43,594.00",null,"84,792.00","101,151.00","63,791.00","62,113.00",null,"44,333.00","44,283.00","52,342.00","22,067.00","20,346.00","63,065.00","86,855.00","95,625.00","76,875.00","129,149.00","128,382.00","52,721.00","39,779.00","23,036.00","123,165.00","143,846.00","90,500.00","119,792.00","69,219.00","32,208.00","53,857.00","86,108.00","54,350.00","25,313.00","89,826.00","12,275.00",0.796,0.023,0.004,0.063,0,0.153,"27,563.00","24,273.00",0.881,0.119,0.689,0.106,0.007,0.042,0.035,0.031,0.037,0.053,0,0.008,0.016,0.06,0.099,0.276,0.246,0.161,0.063,0.025,0.046,0.019,0.034,0.071,0.117,0.158,0.176,0.151,0.107,0.167,0.021,0.078,0.197,0.334,0.266,0.104,0.078,0.127,0.199,0.24,0.176,0.18,0.028,0.238,0.456,0.278,0.655,0.075,0.235,0.006,0,0.012,0.007,0.002,0.009,0.002,0.01,0.011,0.985,0.011,0.004,"18,377.00",0.008,0.005,0.008,0.005,0.017,0.082,0.374,0.501,"2,205.00","3,520.00","3,952.00","5,363.00","4,400.00","2,524.00","3,084.00","3,438.00","3,731.00","5,279.00","5,133.00","5,418.00","5,053.00","4,191.00","3,393.00","2,185.00","1,171.00","1,561.00","12,441.00","17,554.00",0.034,0.054,0.06,0.082,0.067,0.038,0.047,0.052,0.057,0.08,0.078,0.083,0.077,0.064,0.052,0.033,0.018,0.024,0.19,0.268,95.4,61.3,30.7,30.6,0.84,0.023,0.003,0.071,0.001,0.019,0.104
